AAM,dh
[H:1][O:2][C:3]([H:4])=[C:5]=[C:6]([C:7]([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[C:3]([H:4])#[C:5][C:6](=[C:7]([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[H:1][O:2],3.37733211777
[O:1]=[C:2]([C:3]([H:4])[H:5])[C:6]([O:7][H:8])[C:9]([H:10])([H:11])[H:12]>>[C:3]([H:4])[H:5].[O:1]=[C:2]=[C:6]([O:7][H:8])[C:9]([H:10])([H:11])[H:12],4.24794732578
[O:1]=[C:2]([H:3])[C:4]([H:5])[O:6][C:7]([H:8])=[C:9]([H:10])[H:11]>>[C:4]([H:5])[O:6][C:7]([H:8])=[C:9]([H:10])[H:11].[O:1]=[C:2][H:3],3.90080714639
[H:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]([O:8][H:9])=[C:10]([H:11])[H:12]>>[C:4]([H:5])([H:6])[C:7]([O:8][H:9])=[C:10]([H:11])[H:12].[H:1][O:2][C:3],3.5663049865400005
[H:1][C:2]([H:3])=[C:4]([H:5])[O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[H:1][C:2]([H:3])[C:4]([H:5])=[O:6],2.84097905375
[O:1]=[C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[H:8]>>[C:5]([H:6])([H:7])[H:8].[O:1][C:2]#[C:3][H:4],4.206212613480002
[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:7]([H:8])([H:9])[H:10]>>[H:1][O:2][C:3](=[C:4][H:5])[C:7]([H:8])([H:9])[H:10].[H:6],5.152059083359999
[O:1]=[C:2]([C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[H:15].[O:1]=[C:2]([C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11])[C:12]([H:13])[H:14],4.23383269176
[H:1][C:2][O:3][C:4][C:5]([H:6])([H:7])[H:8]>>[C:4][C:5]([H:6])([H:7])[H:8].[H:1][C:2]=[O:3],0.7342197359899999
[H:1][C:2]([H:3])[O:4][C:5]/[C:6]([H:7])=[C:8](\[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:1][C:2][H:3].[O:4]=[C:5]/[C:6]([H:7])=[C:8](\[H:9])[C:10]([H:11])([H:12])[H:13],2.39839464131
[H:1][C:2][O:3][C:4]([H:5])=[C:6][H:7]>>[C:4]([H:5])#[C:6][H:7].[H:1][C:2]=[O:3],-1.80416016168
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]([H:3])=[C:4]([H:5])[O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:6],1.64290915045
[H:1][O:2]/[C:3]=[C:4](\[H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14]>>[H:1][O:2][C:3]#[C:4][C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14].[H:5],2.29101327379
[O:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])=[C:10][H:11]>>[C:8]([H:9])#[C:10][H:11].[O:1][O:2][C:3]([H:4])=[C:5]([H:6])[H:7],-0.32483232841
[H:1][O:2]/[C:3]([H:4])=[C:5](\[H:6])[C:7]([H:8])([H:9])[O:10][C:11]([H:12])([H:13])[H:14]>>[C:7]([H:8])([H:9])[O:10][C:11]([H:12])([H:13])[H:14].[H:1][O:2][C:3]([H:4])=[C:5][H:6],4.2501391611
[H:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10][O:11][H:12]>>[H:1].[O:2]=[C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10][O:11][H:12],1.7448925037099998
[H:1][C:2]([O:3][C:4]#[C:5][C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[C:2]([O:3][C:4]#[C:5][C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[H:1],4.0210755259900015
[H:1][C:2]=[C:3]([O:4][H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14]>>[C:12]([H:13])[H:14].[H:1][C:2]=[C:3]([O:4][H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[H:11],5.184117326530001
[O:1]=[C:2]([H:3])[C:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:7].[O:1]=[C:2]([H:3])/[C:4]=[C:5](/[H:6])[C:8]([H:9])([H:10])[H:11],2.28209603105
[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16]>>[C:3](=[C:4]([H:5])[H:6])[C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16].[H:1][O:2],5.98515852951
[H:1][C:2]=[C:3]([O:4][H:5])[C:6]([O:7][H:8])=[C:9]([H:10])[H:11]>>[H:1][C:2]=[C:3]([O:4][H:5])[C:6](=[O:7])[C:9]([H:10])[H:11].[H:8],3.84819050022
[H:1][O:2][C:3]([H:4])([H:5])[C:6][O:7][C:8]([H:9])([H:10])[H:11]>>[H:1][O:2]/[C:3]([H:4])=[C:6]/[O:7][C:8]([H:9])([H:10])[H:11].[H:5],2.91356612932
[H:1][O:2][C:3]([H:4])([H:5])[C@:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18]>>[C:3]([H:4])([H:5])[C@:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18].[H:1][O:2],5.412706332030001
[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8][O:9][H:10]>>[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8].[O:9][H:10],6.412842893990001
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])=[C:8]([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16]>>[C:8]([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16].[H:1][O:2][C:3]([H:4])([H:5])[C:6][H:7],7.73536955
[H:1][O:2][C:3]([H:4])/[C:5]([H:6])=[C:7](\[H:8])[O:9][H:10]>>[H:1].[O:2]=[C:3]([H:4])/[C:5]([H:6])=[C:7](\[H:8])[O:9][H:10],1.74700390588
[H:1][C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2](=[C:3]([H:4])[H:5])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[H:19].[H:6],1.98545927495
[H:1][O:2][C:3]([O:4][H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:16].[H:1][O:2][C:3]([O:4][H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[H:15],4.3997542578300015
[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[O:7][C:8][O:9][H:10]>>[C:8][O:9][H:10].[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[O:7],4.35587463782
[H:1][C:2][O:3]/[C:4](=[C:5](/[H:6])[O:7][H:8])[C:9]([H:10])([H:11])[H:12]>>[C:5]([H:6])[O:7][H:8].[H:1][C:2][O:3][C:4][C:9]([H:10])([H:11])[H:12],6.283863631240001
[O:1][C@@:2]([H:3])([O:4][H:5])[C:6]([H:7])([H:8])[C:9]([H:10])=[C:11][H:12]>>[O:1]=[C:2]([H:3])[C:6]([H:7])([H:8])[C:9]([H:10])=[C:11][H:12].[O:4][H:5],2.44841204402
[H:1][O:2][C:3]([H:4])=[C:5]=[C:6]([H:7])[O:8][C:9]([H:10])[H:11]>>[H:1][O:2][C:3]([H:4])[C:5]#[C:6][H:7].[O:8]=[C:9]([H:10])[H:11],0.24351549508
[H:1][O:2][C:3]([O:4][H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:14].[H:1][O:2][C:3]([O:4][H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13],4.5646822343
[O:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[H:10]>>[H:10].[O:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]([H:8])[H:9],4.61792582809
[O:1][O:2][C:3]([H:4])([H:5])/[C:6]([H:7])=[C:8](\[H:9])[C:10]([H:11])[H:12]>>[C:8]([H:9])=[C:10]([H:11])[H:12].[O:1][O:2][C:3]([H:4])([H:5])[C:6][H:7],5.86667861264
[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]=[C:9]([H:10])[H:11]>>[C:9]([H:10])[H:11].[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8],7.656879764389999
[H:1][O:2][C:3]([H:4])([H:5])[C@@:6]([O:7][H:8])([C:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6](=[C:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[O:7][H:8],2.7574406207
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7]([H:8])[C:9]([H:10])([H:11])[H:12])=[C:13]([H:14])[H:15]>>[H:12].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7]([H:8])=[C:9]([H:10])[H:11])=[C:13]([H:14])[H:15],2.33545648842
[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])[O:9][C:10]([H:11])([H:12])[H:13]>>[H:6].[O:1]=[C:2]([H:3])/[C:4]([H:5])=[C:7](\[H:8])[O:9][C:10]([H:11])([H:12])[H:13],1.61605244195
[H:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]([C:8]([H:9])[H:10])=[C:11]([H:12])[H:13]>>[C:8]([H:9])[H:10].[H:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]=[C:11]([H:12])[H:13],6.31131757484
[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[O:11][O:12][H:13]>>[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[O:11].[O:12][H:13],3.1422271907
[H:1][O:2][C:3]=[C:4]([H:5])[H:6]>>[H:1][O:2][C:3]#[C:4][H:5].[H:6],2.39846442045
[H:1][O:2]/[C:3]([H:4])=[C:5](\[H:6])[O:7][H:8]>>[C:5]([H:6])[O:7][H:8].[H:1][O:2][C:3][H:4],5.4431936
[H:1][C:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[O:10][C:11]([H:12])([H:13])[H:14]>>[H:14].[H:1][C:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[O:10][C:11]([H:12])[H:13],4.28021780937
[O:1]=[C:2]([H:3])[C:4]([H:5])[C@:6]([H:7])([O:8][H:9])[C:10]([H:11])([H:12])[H:13]>>[H:7].[O:1]=[C:2]([H:3])/[C:4]([H:5])=[C:6](\[O:8][H:9])[C:10]([H:11])([H:12])[H:13],1.7255867932700002
[C:1]#[C:2][C@@:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[C:1]([C:2]([H:4])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15])([H:6])([H:7])[H:8].[C:3]#[C:5],5.16097305893
[H:1][C:2]([H:3])=[C:4]=[C:5]([H:6])[O:7][C:8]([H:9])=[C:10]([H:11])[H:12]>>[H:1][C:2]([H:3])[C:4]#[C:5][O:7][C:8]([H:9])=[C:10]([H:11])[H:12].[H:6],4.248312018409997
[H:1][C:2]([H:3])=[C:4][C:5]([H:6])([H:7])/[C:8]([H:9])=[C:10]/[C:11]([H:12])([H:13])[H:14]>>[H:1][C:2]([H:3])=[C:4][C:5]([H:6])([H:7])[C:8]#[C:10][C:11]([H:12])([H:13])[H:14].[H:9],1.97844719306
[H:1][O:2][O:3]/[C:4](=[C:5]\[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:1][O:2][O:3][C:4](=[C:5]=[C:6]([H:7])[H:8])[C:10]([H:11])([H:12])[H:13].[H:9],1.8696643288900003
[O:1]=[C:2]([H:3])[C:4]([H:5])[C:6]([H:7])([H:8])[O:9][H:10]>>[H:10].[O:1]=[C:2]([H:3])[C:4]([H:5])[C:6]([H:7])([H:8])[O:9],4.60946554617
[O:1][C@@:2]([H:3])([C:4]=[C:5]=[O:6])[C:7]([H:8])([H:9])[H:10]>>[O:1][C@:2]([H:3])([C:4]#[C:5])[C:7]([H:8])([H:9])[H:10].[O:6],7.1118407473500005
[H:1][O:2][C:3]([H:4])([H:5])[C@:6]([H:7])([C:8]([H:9])[C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][O:2][C:3]([H:4])([H:5])/[C:6](=[C:8](\[H:9])[C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17].[H:7],1.7139480478
[H:1][C:2][O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:1][C:2][O:3][C:4]([H:5])[H:6],4.34909082926
[H:1][O:2][C:3]([H:4])([O:5][H:6])[C:7]([H:8])([H:9])[H:10]>>[C:7]([H:8])([H:9])[H:10].[H:1][O:2][C:3]([H:4])[O:5][H:6],3.95318369935
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[O:7]/[C:8]([H:9])=[C:10]/[C:11]([H:12])([H:13])[H:14]>>[C:4]([H:5])([H:6])[O:7]/[C:8]([H:9])=[C:10]/[C:11]([H:12])([H:13])[H:14].[H:1][C:2][H:3],5.08159252231
[C:1]#[C:2][O:3][C:4]([H:5])[O:6][H:7]>>[C:1][C:2][O:3].[C:4]([H:5])[O:6][H:7],1.6127770096
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7]([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[C:7]([H:8])[H:9].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17],4.96819441855
[H:1][C:2]([H:3])=[C:4][C:5]([H:6])([H:7])[O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:15].[H:1][C:2]([H:3])=[C:4][C:5]([H:6])([H:7])[O:8][C:9]([H:10])([H:11])[C:12]([H:13])[H:14],4.56548831071
[O:1]=[C:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[H:9]>>[C:6]([H:7])([H:8])[H:9].[O:1]=[C:2]=[C:3]([H:4])[H:5],1.55128762371
[O:1]=[C:2]([H:3])[C:4]([H:5])[O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[C:2]([H:3])=[C:4]([H:5])[O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[O:1],6.127275913740001
[H:1][C:2]([C:3]#[C:4][C:5]([H:6])([H:7])[H:8])[O:9][C:10]([H:11])([H:12])[H:13]>>[C:3]#[C:4][C:5]([H:6])([H:7])[H:8].[H:1][C:2][O:9][C:10]([H:11])([H:12])[H:13],5.53988580474
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[O:15][H:16]>>[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[O:15][H:16].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[H:8],4.00349898362
[H:1][C:2]=[C:3]([H:4])[O:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:1][C:2]#[C:3][H:4].[O:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],0.310311643659
[O:1]=[C:2]([H:3])[C:4][O:5][C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12]>>[C:2]([H:3])#[C:4][O:5][C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12].[O:1],3.5228714831800003
[H:1][C:2]#[C:3][C:4][O:5][C:6]#[C:7][H:8]>>[C:4][O:5][C:6]#[C:7][H:8].[H:1][C:2]#[C:3],5.0588549855
[C:1][C:2]([H:3])([H:4])[O:5][C:6]#[C:7][H:8]>>[C:1].[C:2]([H:3])([H:4])[O:5][C:6]#[C:7][H:8],3.73870744262
[H:1][C:2]#[C:3][C@:4]([H:5])([C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]#[C:3][C:4](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:5],1.52244587975
[H:1][C:2]#[C:3][O:4][C@@:5]([H:6])([O:7][H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]#[C:3].[O:4][C@:5]([H:6])([O:7][H:8])[C:9]([H:10])([H:11])[H:12],5.10903123504
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6](=[C:7]([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[C:13]([H:14])([H:15])[H:16].[H:1][C:2]([H:3])=[C:4]([H:5])[C:6](=[C:7]([H:8])[H:9])[C:10]([H:11])[H:12],4.08765361595
[O:1]=[C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[O:8][H:9]>>[H:9].[O:1]=[C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[O:8],4.5455043793000005
[C:1]#[C:2][C:3]([H:4])[O:5][C:6]([H:7])([H:8])[C:9][H:10]>>[C:1]#[C:2][C:3]([H:4])[O:5][C:6]([H:7])=[C:9][H:10].[H:8],1.6046091475600002
[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]#[C:8][O:9][H:10]>>[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]#[C:8].[O:9][H:10],6.8063832773399975
[H:1]/[C:2](=[C:3]\[C:4]([H:5])([H:6])[H:7])[O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[C:12]([H:13])([H:14])[H:15].[H:1]/[C:2](=[C:3]\[C:4]([H:5])([H:6])[H:7])[O:8][C:9]([H:10])[H:11],3.89001275707
[O:1]=[C:2]=[C:3]([H:4])[C:5]([H:6])=[C:7][H:8]>>[C:3]([H:4])[C:5]([H:6])=[C:7][H:8].[O:1]=[C:2],3.42026105691
[O:1]=[C:2][C@:3]([H:4])([C:5][O:6][H:7])[C:8]([H:9])([H:10])[H:11]>>[C:5][O:6][H:7].[O:1]=[C:2]=[C:3]([H:4])[C:8]([H:9])([H:10])[H:11],0.97558523862
[H:1]/[C:2](=[C:3]\[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[H:17].[H:1]/[C:2](=[C:3]\[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])[H:16],4.41810338185
[H:1][O:2]/[C:3](=[C:4](/[H:5])[O:6][C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][O:2]/[C:3](=[C:4]\[O:6][C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:5],4.6937030234
[H:1][C:2][O:3][C:4]([H:5])([H:6])[C:7]#[C:8][H:9]>>[C:4]([H:5])([H:6])[C:7]#[C:8][H:9].[H:1][C:2]=[O:3],0.0713151018294
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[C:3]([H:4])([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17].[H:1][O:2],2.7763455895
[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8](=[C:9][H:10])[O:11][H:12]>>[H:1][C:2]#[C:3][C:5]([H:6])([H:7])[C:8](=[C:9][H:10])[O:11][H:12].[H:4],1.86501492975
[H:1][C:2]#[C:3][O:4][O:5][C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]#[C:3][O:4].[O:5][C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12],-0.0852646872399
[H:1][C:2]=[C:3]([H:4])[O:5][C:6]([H:7])([H:8])[C:9]([H:10])[O:11][H:12]>>[H:1][C:2]#[C:3][O:5][C:6]([H:7])([H:8])[C:9]([H:10])[O:11][H:12].[H:4],2.04088130847
[H:1][C:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[H:1][C:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[O:9],3.52369362165
[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13]>>[H:1][C:2][O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13].[H:3],3.89891841809
[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])/[C:8]=[C:9](\[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:14].[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8][C:9]([H:10])=[C:11]([H:12])[H:13],3.90922345192
[O:1]=[C:2]([H:3])/[C:4]=[C:5](/[H:6])[O:7][H:8]>>[H:6].[O:1]=[C:2]([H:3])[C:4]#[C:5][O:7][H:8],2.1258405056900003
[H:1][C:2]=[C:3]([O:4][H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:11]([H:12])([H:13])[H:14]>>[C:6]([H:7])([H:8])=[C:9]([H:10])[C:11]([H:12])([H:13])[H:14].[H:1][C:2]#[C:3][O:4][H:5],-0.8971184908100001
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8][C:9]([H:10])([C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18]>>[C:5]([H:6])([H:7])=[C:8][C:9]([H:10])([C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18].[H:1][C:2]([H:3])[H:4],1.339716811
[H:1][O:2][C:3][O:4][C:5]([C:6]([H:7])[H:8])=[C:9]([H:10])[H:11]>>[C:6]([H:7])[H:8].[H:1][O:2][C:3][O:4][C:5]=[C:9]([H:10])[H:11],5.78463172845
[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:16].[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[H:15],4.56667637308
[C:1][C:2]([H:3])([H:4])[C@@:5]([H:6])([C:7]#[C:8][H:9])[C:10]([H:11])([H:12])[H:13]>>[C:1].[C:2]([H:3])([H:4])[C@:5]([H:6])([C:7]#[C:8][H:9])[C:10]([H:11])([H:12])[H:13],3.91257172505
[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])[C:10]([H:11])([H:12])[H:13]>>[C:10]([H:11])([H:12])[H:13].[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8][H:9],4.80349525929
[H:1][O:2][C:3]([H:4])([H:5])[C:6][O:7][C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1].[O:2][C:3]([H:4])([H:5])[C:6][O:7][C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],4.6078024914
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]#[C:7][O:8][C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])[C:4]#[C:6][C:7][O:8][C:9]([H:10])([H:11])[H:12].[H:5],4.33500422964
[H:1][O:2]/[C:3]([O:4][C:5]([H:6])[H:7])=[C:8](\[H:9])[C:10]([H:11])[H:12]>>[H:1][O:2][C:3]([O:4][C:5]([H:6])[H:7])=[C:8]=[C:10]([H:11])[H:12].[H:9],3.4704877729000003
[H:1][O:2][C:3]([H:4])[O:5]/[C:6]([H:7])=[C:8](\[H:9])[C:10]([H:11])[H:12]>>[C:8]([H:9])=[C:10]([H:11])[H:12].[H:1][O:2][C:3]([H:4])[O:5][C:6][H:7],4.8413086528900005
[O:1]=[C:2][C:3]([H:4])([H:5])[C:6][H:7]>>[C:6][H:7].[O:1]=[C:2]=[C:3]([H:4])[H:5],2.36713093256
[H:1][C:2]([H:3])([H:4])[C:5][O:6][C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][C:2]([H:3])=[C:5][O:6][C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16].[H:4],3.08663257057
[H:1][C:2][C:3]([H:4])([H:5])[C:6]([H:7])=[C:8]([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16]>>[C:6]([H:7])=[C:8]([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16].[H:1][C:2]=[C:3]([H:4])[H:5],1.51132772364
[H:1][O:2]/[C:3]=[C:4](\[H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:11]([H:12])([H:13])[H:14]>>[C:6]([H:7])([H:8])=[C:9]([H:10])[C:11]([H:12])([H:13])[H:14].[H:1][O:2][C:3]#[C:4][H:5],-0.71895707757
[H:1][C:2][O:3]/[C:4]([C:5]([H:6])[H:7])=[C:8](/[H:9])[O:10][H:11]>>[C:5]([H:6])[H:7].[H:1][C:2][O:3]/[C:4]=[C:8](\[H:9])[O:10][H:11],6.67282695794
[C:1]#[C:2]/[C:3]([H:4])=[C:5](\[H:6])[O:7][C:8][H:9]>>[C:1][C:2]#[C:3][C:5]([H:6])[O:7][C:8][H:9].[H:4],3.3643856063200004
[H:1][C:2]([H:3])=[C:4]([H:5])[C@@:6]([H:7])([O:8][C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][C:2]([H:3])=[C:4][C@:6]([H:7])([O:8][C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16].[H:5],4.86426277952
[H:1][O:2][C:3][C:4]([H:5])([H:6])[O:7][H:8]>>[H:1][O:2][C:3][C:4]([H:5])([H:6])[O:7].[H:8],4.65603086809
[H:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13]>>[C:8]([H:9])([H:10])=[C:11]([H:12])[H:13].[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[H:7],-1.37229356
